file,similar_is_equal,similar_is_equal_threshold,f1_score,precision,recall
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_2_0.0002.csv,,100,0.615546218487395,0.6703410981697171,0.5690324858757062
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,,100,0.6069730586370841,0.7022690809076324,0.5344496773068201
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,,100,0.5322003577817531,0.7145001501050735,0.42401567789061106
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_8_0.0002.csv,,100,0.6299872472217162,0.6862472712839849,0.582252904529382
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_2_0.0002.csv,,100,0.6562560620756547,0.739291958041958,0.5899895361004535
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,,100,0.5677088891260271,0.7360265633646929,0.46204620462046203
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,,100,0.38793565683646114,0.7591815320041972,0.26053294922578324
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,,100,0.5995311584293808,0.6813943161634103,0.5352284618067666
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,,100,0.6165159495180363,0.7134314627414904,0.5427821522309711
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,,100,0.5370098316193921,0.7301782421634911,0.4246648793565684
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,,100,0.5928912466843501,0.7379820390913894,0.495477921617308
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,,100,0.6407322654462243,0.729008461705359,0.5715257696887226
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,,100,0.6473704124101399,0.7270023369449755,0.5834612105711849
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,,100,0.5918284789644012,0.7052301759460111,0.5098449207178951
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_2_0.0002.csv,,100,0.3958734525447043,0.7334352701325179,0.2711002260738508
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,,100,0.6120495495495495,0.669747381392483,0.5635044064282011
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_8_0.0002.csv,,100,0.5978,0.6990177736202058,0.5221872816212438
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,,100,0.6269856101663241,0.6870776162195372,0.5765595463137996
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,,100,0.6280352133114057,0.718936877076412,0.5575403641360357
data/mistral/NoQuant_FT_float32/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,,100,0.6274916943521595,0.7736815156169995,0.5277680754453371
